population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2009,70.71319684206759,117.65825212331507,38.95202749348402
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,421,Liver cancer due to other causes,1,Number,2009,9.399316520352983,14.53537053109636,5.376098716996087
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,423,Larynx cancer,1,Number,2009,299.24259259432796,457.4260063037256,161.63567134565724
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",1,Number,2009,894.9871508729343,1212.108962456402,648.1764160633089
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,429,Breast cancer,1,Number,2009,691.4481278331089,990.3576483539116,460.9995859030509
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,432,Cervical cancer,1,Number,2009,810.7239417866557,1285.6384213653664,458.0037314504576
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,435,Uterine cancer,1,Number,2009,60.148392135482474,108.216987907858,26.41336826171886
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,438,Prostate cancer,1,Number,2009,301.8514160628319,452.7882180192015,182.13875477674347
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,441,Colon and rectum cancer,1,Number,2009,487.8652315706025,655.9919588678388,353.91452039832245
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,444,Lip and oral cavity cancer,1,Number,2009,643.7981011060685,898.4193351646256,460.6793125715903
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,447,Nasopharynx cancer,1,Number,2009,138.69520358126152,182.56131176276543,99.79664289190572
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,450,Other pharynx cancer,1,Number,2009,393.9628464593366,560.380382902893,268.23817293049217
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,1,Number,2009,283.9669099352586,387.52356631313387,198.0861417366849
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,456,Pancreatic cancer,1,Number,2009,156.09741734984837,219.64132749162536,114.95079899695594
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,459,Malignant skin melanoma,1,Number,2009,12.850522784947545,21.109399649155442,7.88483535130899
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,465,Ovarian cancer,1,Number,2009,253.9274625248117,461.56068497701364,153.59620454233666
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,592,Chronic kidney disease due to glomerulonephritis,1,Number,2009,259.83184164247865,380.81844629031286,166.4318896700497
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,593,Chronic kidney disease due to other and unspecified causes,1,Number,2009,806.5339352064774,1101.782771991728,554.3747815744351
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,595,Urinary tract infections and interstitial nephritis,1,Number,2009,355.4204920285185,505.44854111872394,246.72487315156144
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,596,Urolithiasis,1,Number,2009,47.80283738206074,66.26003237790819,33.66606716160344
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,602,Other urinary diseases,1,Number,2009,359.04607374965525,477.38911326280703,246.79683789609336
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,604,Uterine fibroids,1,Number,2009,9.608916744407017,24.237913332095008,2.970500679062605
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,607,Endometriosis,1,Number,2009,0.0967524622044387,0.4756048798294245,0.0024011841956529554
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,608,Genital prolapse,1,Number,2009,1.4446244648431859,4.174252508652049,0.30851077411967054
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,612,Other gynecological diseases,1,Number,2009,17.962759646603654,38.07204822786205,6.773208615138788
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,614,Thalassemias,1,Number,2009,76.31788427016296,120.9025052656524,49.22139188388289
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,615,Sickle cell disorders,1,Number,2009,11.445893904605066,18.46263472205678,7.374011293192351
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,616,G6PD deficiency,1,Number,2009,26.988792589262367,43.66450331543261,16.603920817345738
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,618,Other hemoglobinopathies and hemolytic anemias,1,Number,2009,166.6464544780329,250.99980403041434,115.29115206297047
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,625,"Other endocrine, metabolic, blood, and immune disorders",1,Number,2009,41.43660552048071,67.31961746358276,23.061096249285157
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,627,Rheumatoid arthritis,1,Number,2009,96.84457695642348,171.3503900355369,42.580360741467885
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,639,Other musculoskeletal disorders,1,Number,2009,149.62084356232623,238.01615025524646,86.65332277391637
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,642,Neural tube defects,1,Number,2009,212.5699122148436,422.33489026591513,91.50327717988681
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,945,Conflict and terrorism,1,Number,2009,8.999280600151199,10.128432737373329,7.999619414274158
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,2009,640.2899367389292,1328.126128202182,256.2475054365569
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,947,Extensively drug-resistant tuberculosis,1,Number,2009,17.708183484003285,35.587946212871344,6.796950354796879
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,948,HIV/AIDS - Drug-susceptible Tuberculosis,1,Number,2009,365.052736941635,540.0008016558845,212.89269313383954
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,949,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,1,Number,2009,42.24419924420624,86.32799875346845,14.46707991499297
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,950,HIV/AIDS - Extensively drug-resistant Tuberculosis,1,Number,2009,1.1682142157587767,2.46342473500551,0.39758224134838527
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2009,93.6514237302076,130.5266090785106,63.0140128473688
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,964,"Myelodysplastic, myeloproliferative, and other hematopoietic neoplasms",1,Number,2009,11.879768345079706,21.88978311837297,4.82146072678274
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,968,Non-rheumatic calcific aortic valve disease,1,Number,2009,84.8310619888503,129.68940452025788,49.745553528201704
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,969,Non-rheumatic degenerative mitral valve disease,1,Number,2009,49.69485270756177,82.98854862712408,26.56785248176832
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,970,Other non-rheumatic valve diseases,1,Number,2009,1.232449089093621,2.710707720626797,0.47316900637838
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,971,Nonalcoholic fatty liver disease including cirrhosis,1,Number,2009,98.08364468323813,158.22782609792813,48.27028961748398
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,975,Diabetes mellitus type 1,1,Number,2009,219.08484836741977,331.74624769178433,136.41441436201202
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,976,Diabetes mellitus type 2,1,Number,2009,4195.451893748484,5647.825260739729,2990.87602003608
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,302,Diarrheal diseases,1,Number,2010,5475.610775835231,8004.374489743238,3730.106614288705
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,319,Typhoid fever,1,Number,2010,1675.3183752959985,2755.3410429132055,929.4926255216782
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,320,Paratyphoid fever,1,Number,2010,349.2563784175184,646.0224787988996,166.83777264196317
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,321,Other intestinal infectious diseases,1,Number,2010,2.965682012098057,4.6859956489021295,1.8222617296536456
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,322,Lower respiratory infections,1,Number,2010,10754.695741377194,13868.742046789992,8400.883509376863
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,328,Upper respiratory infections,1,Number,2010,64.94927957729196,176.41751175651245,2.742170699320161
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,329,Otitis media,1,Number,2010,3.9506610270172056,11.748803815056228,0.9897068955175912
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,332,Meningitis,1,Number,2010,1057.1256274237392,1440.986420270646,748.5793333486686
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,337,Encephalitis,1,Number,2010,524.3656374674887,1105.7332667061523,170.5052870489039
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,338,Diphtheria,1,Number,2010,7.888698489542802,12.764018264152197,4.463004557515045
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,339,Pertussis,1,Number,2010,424.9357880141125,1200.2230270837356,41.02150303926241
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,340,Tetanus,1,Number,2010,473.77328670302995,710.9942537248357,263.831849674954
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,341,Measles,1,Number,2010,1164.6594416815483,2202.0378424582823,473.6867071642414
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,342,Varicella and herpes zoster,1,Number,2010,77.61689741681742,102.71680790796341,54.47386612565119
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,345,Malaria,1,Number,2010,54.728323248225955,95.64366316179641,31.36928519260684
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,346,Chagas disease,1,Number,2010,0.0,0.0,0.0
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,348,Visceral leishmaniasis,1,Number,2010,114.09045449771425,373.13158830634416,0.028460765961602654
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,350,African trypanosomiasis,1,Number,2010,0.0,0.0,0.0
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,351,Schistosomiasis,1,Number,2010,0.0,0.0,0.0
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,352,Cysticercosis,1,Number,2010,1.8928559329601171,2.766464944082039,1.1600541429117897
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,507,Other cardiovascular and circulatory diseases,1,Number,2010,425.49575759864996,646.1405691003987,258.17692298930314
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,509,Chronic obstructive pulmonary disease,1,Number,2010,15710.613910831746,19878.041207985123,12336.120430211198
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,511,Silicosis,1,Number,2010,6.682575936452257,18.826612813774634,1.8439307255650617
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,512,Asbestosis,1,Number,2010,1.5092683711979324,4.534997557117863,0.36879337825102837
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,513,Coal workers pneumoconiosis,1,Number,2010,1.7137737030194615,5.058832856075431,0.283376709207764
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,514,Other pneumoconiosis,1,Number,2010,3.6623395134516232,8.657367239786902,0.9356919800475111
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,515,Asthma,1,Number,2010,2966.3125645159703,5278.272617105253,1523.7623454295426
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,516,Interstitial lung disease and pulmonary sarcoidosis,1,Number,2010,406.6128087913176,1158.795614985095,195.86496386617532
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,520,Other chronic respiratory diseases,1,Number,2010,336.4869296930869,661.4023536692624,189.02946224787036
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,522,Chronic hepatitis B including cirrhosis,1,Number,2010,2007.113961664608,2997.718048561067,1155.2053782764713
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,523,Chronic hepatitis C including cirrhosis,1,Number,2010,576.7924272823395,915.1051190412136,303.86133184576784
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2010,1732.95247630188,2566.3462802844997,1024.349752010787
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,525,Cirrhosis due to other causes,1,Number,2010,658.7816775292407,989.7607651938611,394.17902555941134
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,527,Peptic ulcer disease,1,Number,2010,2267.323222353406,3794.244283852845,1410.4499274403906
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,528,Gastritis and duodenitis,1,Number,2010,184.6912321352199,337.73973458255824,81.21473168645589
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,529,Appendicitis,1,Number,2010,313.8838739016024,624.1155711973818,104.22361414009711
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,530,Paralytic ileus and intestinal obstruction,1,Number,2010,1001.5854214591203,1605.7480044234205,604.2343934537624
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,531,"Inguinal, femoral, and abdominal hernia",1,Number,2010,240.29131003254673,562.409756082561,114.26636232688286
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,697,Falls,1,Number,2010,2271.0232851174887,3114.5828977298256,1672.0531324036679
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,698,Drowning,1,Number,2010,2026.7341970246055,2892.210967639671,1374.792219809704
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,699,"Fire, heat, and hot substances",1,Number,2010,550.4100750426235,875.1207921389954,343.12516323318187
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,701,Poisoning by carbon monoxide,1,Number,2010,273.11047124012384,534.259980693946,109.65681932111863
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,703,Poisoning by other means,1,Number,2010,741.9444490531508,1230.6057749885415,433.87819832708874
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,705,Unintentional firearm injuries,1,Number,2010,4.26036940244366,14.202079022901765,0.6461862395975695
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,707,Other exposure to mechanical forces,1,Number,2010,291.554478707767,534.3738323261649,157.391204022684
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,708,Adverse effects of medical treatment,1,Number,2010,727.7617416852913,984.0017078821409,524.9636570058472
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,710,Venomous animal contact,1,Number,2010,662.2944095108865,1041.013646521879,410.40006487665187
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,711,Non-venomous animal contact,1,Number,2010,18.67825996581318,56.57222856895968,3.4960437291721234
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,713,Pulmonary aspiration and foreign body in airway,1,Number,2010,41.41158641693267,83.08977490833479,8.822682546474578
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,715,Foreign body in other body part,1,Number,2010,3.0564050458464664,8.463541654152236,0.4617139841498818
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,716,Other unintentional injuries,1,Number,2010,99.01469652418666,187.7160805944727,50.813583903175505
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,721,Self-harm by firearm,1,Number,2010,432.80303400187114,1114.3806670052393,159.89564726307964
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,1059,Total Cancers excluding Non-melanoma skin cancer,1,Number,2010,10074.1354409251,11344.409837525485,8945.380493034758
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,1160,Other direct maternal disorders,1,Number,2010,158.33954367577468,260.5552005137119,97.29076088265313
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,1161,Other digestive diseases,1,Number,2010,479.463957105659,795.6251929440513,232.70139848627517
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,1163,Self-harm by other specified means,1,Number,2010,3594.9762499791264,4637.930039912729,2519.9863081549156
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,1164,Other benign and in situ neoplasms,1,Number,2010,67.45133744738003,110.49643130885039,34.640935767363814
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,353,Cystic echinococcosis,1,Number,2010,28.009754192515906,35.57387013653213,20.4477297514732
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,357,Dengue,1,Number,2010,606.9235514852137,1812.4086078739651,114.72265173461044
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,358,Yellow fever,1,Number,2010,0.0,0.0,0.0
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,359,Rabies,1,Number,2010,473.25002054756607,1079.8850467509928,149.3716607830717
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,361,Ascariasis,1,Number,2010,3.688805918199006,6.023487648282302,1.7842297756730936
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,365,Other neglected tropical diseases,1,Number,2010,39.06031121876407,75.31110753469832,18.2816407330964
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,367,Maternal hemorrhage,1,Number,2010,448.55891412261053,616.9189469346147,304.6670001418622
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,368,Maternal sepsis and other maternal infections,1,Number,2010,47.69974389439453,71.40012867909255,28.038301698800414
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,369,Maternal hypertensive disorders,1,Number,2010,156.31356589927432,216.3600725982389,104.58544097502569
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,370,Maternal obstructed labor and uterine rupture,1,Number,2010,61.68272194080034,106.13761845862385,32.68181091977739
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,374,Ectopic pregnancy,1,Number,2010,0.3015434065748079,0.46724385650701517,0.1929990133030713
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,375,Indirect maternal deaths,1,Number,2010,274.53431110413976,400.7513480443536,171.4988456757705
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,376,Late maternal deaths,1,Number,2010,24.284125085210487,34.76054110727948,15.295209615017946
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,381,Neonatal preterm birth,1,Number,2010,3662.212877551941,4677.26426471275,2746.2969901382753
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,382,Neonatal encephalopathy due to birth asphyxia and trauma,1,Number,2010,5387.969005806206,6894.601025665707,4076.4181503839495
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,383,Neonatal sepsis and other neonatal infections,1,Number,2010,2143.833351578485,3675.9424484159135,1030.0520266060796
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,384,Hemolytic disease and other neonatal jaundice,1,Number,2010,1005.3993540591979,1935.0194721331143,477.2617171345809
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,385,Other neonatal disorders,1,Number,2010,1502.8822195256523,2503.35436379665,862.8706607403965
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,387,Protein-energy malnutrition,1,Number,2010,1639.639386021479,2088.2333237713638,1272.2523869614624
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,391,Other nutritional deficiencies,1,Number,2010,435.1326271860229,613.9277174914337,272.6984216953846
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,394,Syphilis,1,Number,2010,397.3538712109654,834.6493149663813,144.4301869914294
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,395,Chlamydial infection,1,Number,2010,6.517150421722011,13.855196673155477,2.2662663420390206
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,396,Gonococcal infection,1,Number,2010,2.160770675737164,4.296920235488743,0.7794599555083436
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,399,Other sexually transmitted infections,1,Number,2010,20.031524523299137,42.439272144091476,7.006530157589546
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,401,Acute hepatitis A,1,Number,2010,906.9529797672915,1672.4786858550165,480.4580494492296
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,533,Vascular intestinal disorders,1,Number,2010,136.56735393390255,234.73282573095338,72.35265381930975
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,534,Gallbladder and biliary diseases,1,Number,2010,100.0518584462393,152.53392547116414,57.788108380140336
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,535,Pancreatitis,1,Number,2010,487.33937431645404,799.1982005657284,297.17229745280946
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,300,HIV/AIDS resulting in other diseases,1,Number,2012,1296.7517570095258,2093.5885202123745,680.9293754559807
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,468,Testicular cancer,1,Number,2012,20.29091399324173,34.727824952181884,11.343609513069943
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,471,Kidney cancer,1,Number,2012,100.9776822074569,167.5420217131277,61.89906943520747
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,474,Bladder cancer,1,Number,2012,127.35227094709823,215.29957174635945,78.95367940436881
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,477,Brain and central nervous system cancer,1,Number,2012,304.39955916900954,406.8619674737258,216.7927988660187
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,480,Thyroid cancer,1,Number,2012,86.0786576140905,115.88268918283836,64.72879592790959
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,402,Acute hepatitis B,1,Number,2010,77.13775269398408,256.8221312422357,12.311486703633419
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,403,Acute hepatitis C,1,Number,2010,14.529838953476634,37.37402335910595,0.6973814524405705
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,404,Acute hepatitis E,1,Number,2010,11.110806042505875,39.374298911277,1.7754643379535109
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,408,Other unspecified infectious diseases,1,Number,2010,813.2153226542682,1483.1039257032319,385.56627325357294
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,411,Esophageal cancer,1,Number,2010,664.560029966777,911.1148275915472,413.6862625755044
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,414,Stomach cancer,1,Number,2010,1069.5937106831598,1549.1057974726907,700.1729592210909
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,300,HIV/AIDS resulting in other diseases,1,Number,2013,1275.708585735714,2007.9791281155112,696.0647446522415
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,468,Testicular cancer,1,Number,2013,21.079579335649356,35.7994767014377,11.954811809045452
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,471,Kidney cancer,1,Number,2013,105.13745828294505,175.12354200560281,63.9533293955967
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,474,Bladder cancer,1,Number,2013,130.8571208802793,215.58501011575447,81.27557771893808
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,477,Brain and central nervous system cancer,1,Number,2013,317.66504818874364,431.65194485219155,226.98096951565637
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,480,Thyroid cancer,1,Number,2013,89.90138115833052,120.15434691597365,66.84593997670902
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,418,Liver cancer due to hepatitis B,1,Number,2010,81.54415513695557,133.2078720214268,46.48923073333573
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,419,Liver cancer due to hepatitis C,1,Number,2010,81.29694421710002,133.52682125894813,50.39801390126509
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2010,72.36895284497386,126.94143490678262,39.431086444978554
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,421,Liver cancer due to other causes,1,Number,2010,9.635355260728552,15.27632493915194,5.547513819572887
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,423,Larynx cancer,1,Number,2010,299.7250071687137,460.62695035594027,163.59098920229692
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",1,Number,2010,893.0873509453751,1210.386903268147,647.1891175151019
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,429,Breast cancer,1,Number,2010,703.1260727539171,1033.4555992172573,479.4825879342959
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,432,Cervical cancer,1,Number,2010,804.4748462562395,1280.1411586354993,443.9538076063542
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,435,Uterine cancer,1,Number,2010,61.00124110800033,108.5939181747505,27.35730616991244
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,438,Prostate cancer,1,Number,2010,303.41638824978804,458.4424317399325,179.69405727872575
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,441,Colon and rectum cancer,1,Number,2010,495.8125805185176,678.0901849720768,361.14586399481055
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,444,Lip and oral cavity cancer,1,Number,2010,652.1472778796567,903.4688136821773,471.6323557409945
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,447,Nasopharynx cancer,1,Number,2010,141.2473966070066,187.90487475516247,103.60730248003297
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,450,Other pharynx cancer,1,Number,2010,398.6061428802987,565.8822160741191,271.2378552372154
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,1,Number,2010,286.7728253185862,399.5812747570094,200.9124709906914
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,456,Pancreatic cancer,1,Number,2010,159.23892963447213,221.05542033337917,118.66538628850604
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,459,Malignant skin melanoma,1,Number,2010,13.094468350329704,21.296097998391218,7.944413549094179
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,465,Ovarian cancer,1,Number,2010,258.57159570179056,474.3326080187663,153.2502149890145
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,592,Chronic kidney disease due to glomerulonephritis,1,Number,2010,266.9918627179308,389.5895671002692,169.7517816407605
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,593,Chronic kidney disease due to other and unspecified causes,1,Number,2010,823.3818002854914,1147.0303364325662,548.4118311204057
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,595,Urinary tract infections and interstitial nephritis,1,Number,2010,371.0151780300242,530.1602018000563,254.3949620609885
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,596,Urolithiasis,1,Number,2010,48.992456035189235,67.13233944297562,35.778437599056026
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,602,Other urinary diseases,1,Number,2010,371.7285535511043,507.04144361315247,260.4741445568852
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,604,Uterine fibroids,1,Number,2010,9.883712678907134,24.43818763698009,3.2434939598285752
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,607,Endometriosis,1,Number,2010,0.10183998783688303,0.5063450316192638,0.0029255903509918047
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,608,Genital prolapse,1,Number,2010,1.510987460356674,4.443352600328554,0.3306090412061595
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,612,Other gynecological diseases,1,Number,2010,18.681625832667017,38.14658085063003,7.2389376349199335
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,614,Thalassemias,1,Number,2010,73.20940832021157,114.0199395514057,47.49899228667974
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,615,Sickle cell disorders,1,Number,2010,11.041777065710702,17.742067480732786,7.223324801379968
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,616,G6PD deficiency,1,Number,2010,27.290895177641474,43.32697353639019,16.57161422418494
